experiment_id,timestamp,model_type,dataset,fold_id,seed,scenario,window_size,alphabet_size,threshold,n_samples,n_anomalies_true,n_anomalies_pred,accuracy,precision,recall,f1,tp,tn,fp,fn,training_time,inference_time,notes
6dfa1c7a,2026-06-03T07:35:23Z,LSTM,SKAB,SKAB_fold_1,42,original,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,9.590518712997437,0.6435747146606445,
3f256a93,2026-06-03T07:35:23Z,1D-CNN,SKAB,SKAB_fold_1,42,original,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,5.396976470947266,0.45998406410217285,
5a205fee,2026-06-03T07:35:23Z,GRU,SKAB,SKAB_fold_1,42,original,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,7.850142478942871,0.762061595916748,
456cb515,2026-06-03T07:35:23Z,LSTM,SKAB,SKAB_fold_2,42,original,,,0.5,4427,1598,0,0.639,0.0,0.0,0.0,0,2829,0,1598,9.590518712997437,0.6968610286712646,
7131730e,2026-06-03T07:35:23Z,1D-CNN,SKAB,SKAB_fold_2,42,original,,,0.5,4427,1598,0,0.639,0.0,0.0,0.0,0,2829,0,1598,5.396976470947266,0.4419283866882324,
d37e1cca,2026-06-03T07:35:23Z,GRU,SKAB,SKAB_fold_2,42,original,,,0.5,4427,1598,0,0.639,0.0,0.0,0.0,0,2829,0,1598,7.850142478942871,0.6030714511871338,
f2801136,2026-06-03T07:35:23Z,LSTM,SKAB,SKAB_fold_3,42,original,,,0.5,4506,1542,0,0.6578,0.0,0.0,0.0,0,2964,0,1542,9.590518712997437,0.721423864364624,
b219530b,2026-06-03T07:35:23Z,1D-CNN,SKAB,SKAB_fold_3,42,original,,,0.5,4506,1542,0,0.6578,0.0,0.0,0.0,0,2964,0,1542,5.396976470947266,0.45132875442504883,
e36932d7,2026-06-03T07:35:23Z,GRU,SKAB,SKAB_fold_3,42,original,,,0.5,4506,1542,0,0.6578,0.0,0.0,0.0,0,2964,0,1542,7.850142478942871,0.794269323348999,
e2f11433,2026-06-03T07:35:23Z,LSTM,SKAB,SKAB_fold_4,42,original,,,0.5,4515,1605,0,0.6445,0.0,0.0,0.0,0,2910,0,1605,9.590518712997437,0.6809027194976807,
02584f1c,2026-06-03T07:35:23Z,1D-CNN,SKAB,SKAB_fold_4,42,original,,,0.5,4515,1605,0,0.6445,0.0,0.0,0.0,0,2910,0,1605,5.396976470947266,0.4414970874786377,
f192c0b4,2026-06-03T07:35:23Z,GRU,SKAB,SKAB_fold_4,42,original,,,0.5,4515,1605,0,0.6445,0.0,0.0,0.0,0,2910,0,1605,7.850142478942871,0.5830261707305908,
cc278f2e,2026-06-03T07:35:23Z,LSTM,SKAB,SKAB_fold_5,42,original,,,0.5,4494,1535,0,0.6584,0.0,0.0,0.0,0,2959,0,1535,9.590518712997437,0.6303939819335938,
e2a1d3e5,2026-06-03T07:35:23Z,1D-CNN,SKAB,SKAB_fold_5,42,original,,,0.5,4494,1535,0,0.6584,0.0,0.0,0.0,0,2959,0,1535,5.396976470947266,0.3930225372314453,
57593108,2026-06-03T07:35:23Z,GRU,SKAB,SKAB_fold_5,42,original,,,0.5,4494,1535,0,0.6584,0.0,0.0,0.0,0,2959,0,1535,7.850142478942871,0.5331716537475586,
5ecf7bff,2026-06-03T07:35:23Z,LSTM,BATADAL,,42,original,,,0.5,833,80,0,0.904,0.0,0.0,0.0,0,753,0,80,9.590518712997437,0.3845047950744629,
b1b450ad,2026-06-03T07:35:23Z,1D-CNN,BATADAL,,42,original,,,0.5,833,80,0,0.904,0.0,0.0,0.0,0,753,0,80,5.396976470947266,0.2575082778930664,
fa46b112,2026-06-03T07:35:23Z,GRU,BATADAL,,42,original,,,0.5,833,80,0,0.904,0.0,0.0,0.0,0,753,0,80,7.850142478942871,0.38127565383911133,
fbaa1d38,2026-06-03T07:35:23Z,ProbabilisticAutomata,SKAB,SKAB_fold_1,42,original,,,0.05,4515,1546,138,0.6483,0.3478,0.031,0.057,48,2879,90,1498,0.07365536689758301,0.02409815788269043,
39bfd914,2026-06-03T07:35:23Z,ProbabilisticAutomata,SKAB,SKAB_fold_2,42,original,,,0.05,4427,1598,36,0.6327,0.1111,0.0025,0.0049,4,2797,32,1594,0.07365536689758301,0.02336406707763672,
a76459ec,2026-06-03T07:35:23Z,ProbabilisticAutomata,SKAB,SKAB_fold_3,42,original,,,0.05,4506,1542,5,0.6567,0.0,0.0,0.0,0,2959,5,1542,0.07365536689758301,0.026371479034423828,
8b0761d4,2026-06-03T07:35:23Z,ProbabilisticAutomata,SKAB,SKAB_fold_4,42,original,,,0.05,4515,1605,40,0.6432,0.425,0.0106,0.0207,17,2887,23,1588,0.07365536689758301,0.024937868118286133,
42a00b07,2026-06-03T07:35:23Z,ProbabilisticAutomata,SKAB,SKAB_fold_5,42,original,,,0.05,4494,1535,24,0.6544,0.125,0.002,0.0038,3,2938,21,1532,0.07365536689758301,0.02389812469482422,
17f1deb5,2026-06-03T07:35:23Z,ProbabilisticAutomata,BATADAL,,42,original,,,0.05,833,80,31,0.8739,0.0968,0.0375,0.0541,3,725,28,77,0.013705968856811523,0.008069515228271484,
1a8c117c,2026-06-03T07:35:36Z,LSTM,SKAB,SKAB_fold_1_noisy,42,noisy,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,9.590518712997437,0.511115550994873,
6454bb01,2026-06-03T07:35:36Z,1D-CNN,SKAB,SKAB_fold_1_noisy,42,noisy,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,5.396976470947266,0.43152594566345215,
e7e7575d,2026-06-03T07:35:36Z,GRU,SKAB,SKAB_fold_1_noisy,42,noisy,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,7.850142478942871,0.7473495006561279,
0b82824b,2026-06-03T07:35:36Z,LSTM,SKAB,SKAB_fold_2_noisy,42,noisy,,,0.5,4427,1598,0,0.639,0.0,0.0,0.0,0,2829,0,1598,9.590518712997437,0.6722021102905273,
52c9d613,2026-06-03T07:35:36Z,1D-CNN,SKAB,SKAB_fold_2_noisy,42,noisy,,,0.5,4427,1598,0,0.639,0.0,0.0,0.0,0,2829,0,1598,5.396976470947266,0.48314571380615234,
c1a28d09,2026-06-03T07:35:36Z,GRU,SKAB,SKAB_fold_2_noisy,42,noisy,,,0.5,4427,1598,0,0.639,0.0,0.0,0.0,0,2829,0,1598,7.850142478942871,0.6533951759338379,
b5ce0148,2026-06-03T07:35:36Z,LSTM,SKAB,SKAB_fold_3_noisy,42,noisy,,,0.5,4506,1542,0,0.6578,0.0,0.0,0.0,0,2964,0,1542,9.590518712997437,0.7304339408874512,
2b16f3d6,2026-06-03T07:35:36Z,1D-CNN,SKAB,SKAB_fold_3_noisy,42,noisy,,,0.5,4506,1542,0,0.6578,0.0,0.0,0.0,0,2964,0,1542,5.396976470947266,0.497298002243042,
ea092004,2026-06-03T07:35:36Z,GRU,SKAB,SKAB_fold_3_noisy,42,noisy,,,0.5,4506,1542,0,0.6578,0.0,0.0,0.0,0,2964,0,1542,7.850142478942871,0.7062807083129883,
efd8e1e6,2026-06-03T07:35:36Z,LSTM,SKAB,SKAB_fold_4_noisy,42,noisy,,,0.5,4515,1605,0,0.6445,0.0,0.0,0.0,0,2910,0,1605,9.590518712997437,0.673119306564331,
163e51e9,2026-06-03T07:35:36Z,1D-CNN,SKAB,SKAB_fold_4_noisy,42,noisy,,,0.5,4515,1605,0,0.6445,0.0,0.0,0.0,0,2910,0,1605,5.396976470947266,0.5095889568328857,
fcfa201a,2026-06-03T07:35:36Z,GRU,SKAB,SKAB_fold_4_noisy,42,noisy,,,0.5,4515,1605,0,0.6445,0.0,0.0,0.0,0,2910,0,1605,7.850142478942871,0.6768746376037598,
b152c1d3,2026-06-03T07:35:36Z,LSTM,SKAB,SKAB_fold_5_noisy,42,noisy,,,0.5,4494,1535,0,0.6584,0.0,0.0,0.0,0,2959,0,1535,9.590518712997437,0.6405086517333984,
4f444af8,2026-06-03T07:35:36Z,1D-CNN,SKAB,SKAB_fold_5_noisy,42,noisy,,,0.5,4494,1535,0,0.6584,0.0,0.0,0.0,0,2959,0,1535,5.396976470947266,0.46372103691101074,
e3ef33a6,2026-06-03T07:35:36Z,GRU,SKAB,SKAB_fold_5_noisy,42,noisy,,,0.5,4494,1535,0,0.6584,0.0,0.0,0.0,0,2959,0,1535,7.850142478942871,1.1573987007141113,
3f2c1723,2026-06-03T07:35:36Z,LSTM,BATADAL,,42,noisy,,,0.5,833,80,0,0.904,0.0,0.0,0.0,0,753,0,80,9.590518712997437,0.5024697780609131,
72920d08,2026-06-03T07:35:36Z,1D-CNN,BATADAL,,42,noisy,,,0.5,833,80,0,0.904,0.0,0.0,0.0,0,753,0,80,5.396976470947266,0.2928924560546875,
0c1ab29a,2026-06-03T07:35:36Z,GRU,BATADAL,,42,noisy,,,0.5,833,80,0,0.904,0.0,0.0,0.0,0,753,0,80,7.850142478942871,0.49243903160095215,
d3a307df,2026-06-03T07:35:36Z,ProbabilisticAutomata,SKAB,SKAB_fold_1_noisy,42,noisy,,,0.05,4515,1546,1090,0.5849,0.3495,0.2464,0.2891,381,2260,709,1165,0.07365536689758301,0.026500225067138672,
9c5a2d1d,2026-06-03T07:35:36Z,ProbabilisticAutomata,SKAB,SKAB_fold_2_noisy,42,noisy,,,0.05,4427,1598,703,0.5593,0.2489,0.1095,0.1521,175,2301,528,1423,0.07365536689758301,0.024929523468017578,
5b9db520,2026-06-03T07:35:36Z,ProbabilisticAutomata,SKAB,SKAB_fold_3_noisy,42,noisy,,,0.05,4506,1542,454,0.5921,0.174,0.0512,0.0792,79,2589,375,1463,0.07365536689758301,0.02728581428527832,
b6849afa,2026-06-03T07:35:36Z,ProbabilisticAutomata,SKAB,SKAB_fold_4_noisy,42,noisy,,,0.05,4515,1605,449,0.6128,0.3408,0.0953,0.149,153,2614,296,1452,0.07365536689758301,0.026915311813354492,
4bed0636,2026-06-03T07:35:36Z,ProbabilisticAutomata,SKAB,SKAB_fold_5_noisy,42,noisy,,,0.05,4494,1535,608,0.5739,0.1875,0.0743,0.1064,114,2465,494,1421,0.07365536689758301,0.0269622802734375,
49b84fb1,2026-06-03T07:35:36Z,ProbabilisticAutomata,BATADAL,,42,noisy,,,0.05,833,80,107,0.7947,0.0748,0.1,0.0856,8,654,99,72,0.013705968856811523,0.008276700973510742,
0afc3e07,2026-06-03T07:35:47Z,LSTM,SKAB,SKAB_fold_1_unseen,42,unseen,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,9.590518712997437,0.6881387233734131,
9cf1a62e,2026-06-03T07:35:47Z,1D-CNN,SKAB,SKAB_fold_1_unseen,42,unseen,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,5.396976470947266,0.5027437210083008,
615838f3,2026-06-03T07:35:47Z,GRU,SKAB,SKAB_fold_1_unseen,42,unseen,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,7.850142478942871,0.7700691223144531,
a9506ecb,2026-06-03T07:35:47Z,LSTM,SKAB,SKAB_fold_2_unseen,42,unseen,,,0.5,4427,1598,0,0.639,0.0,0.0,0.0,0,2829,0,1598,9.590518712997437,0.5307614803314209,
735a2020,2026-06-03T07:35:47Z,1D-CNN,SKAB,SKAB_fold_2_unseen,42,unseen,,,0.5,4427,1598,0,0.639,0.0,0.0,0.0,0,2829,0,1598,5.396976470947266,0.455524206161499,
049bfee1,2026-06-03T07:35:47Z,GRU,SKAB,SKAB_fold_2_unseen,42,unseen,,,0.5,4427,1598,0,0.639,0.0,0.0,0.0,0,2829,0,1598,7.850142478942871,0.7345371246337891,
16553c65,2026-06-03T07:35:47Z,LSTM,SKAB,SKAB_fold_3_unseen,42,unseen,,,0.5,4506,1542,0,0.6578,0.0,0.0,0.0,0,2964,0,1542,9.590518712997437,0.6666650772094727,
4d328740,2026-06-03T07:35:47Z,1D-CNN,SKAB,SKAB_fold_3_unseen,42,unseen,,,0.5,4506,1542,0,0.6578,0.0,0.0,0.0,0,2964,0,1542,5.396976470947266,0.4782860279083252,
2168c8c1,2026-06-03T07:35:47Z,GRU,SKAB,SKAB_fold_3_unseen,42,unseen,,,0.5,4506,1542,0,0.6578,0.0,0.0,0.0,0,2964,0,1542,7.850142478942871,0.6368772983551025,
ff93f5ce,2026-06-03T07:35:47Z,LSTM,SKAB,SKAB_fold_4_unseen,42,unseen,,,0.5,4515,1605,0,0.6445,0.0,0.0,0.0,0,2910,0,1605,9.590518712997437,0.5472323894500732,
735981a6,2026-06-03T07:35:47Z,1D-CNN,SKAB,SKAB_fold_4_unseen,42,unseen,,,0.5,4515,1605,0,0.6445,0.0,0.0,0.0,0,2910,0,1605,5.396976470947266,0.4187016487121582,
9346d486,2026-06-03T07:35:47Z,GRU,SKAB,SKAB_fold_4_unseen,42,unseen,,,0.5,4515,1605,0,0.6445,0.0,0.0,0.0,0,2910,0,1605,7.850142478942871,0.7004444599151611,
263fa13c,2026-06-03T07:35:47Z,LSTM,SKAB,SKAB_fold_5_unseen,42,unseen,,,0.5,4494,1535,0,0.6584,0.0,0.0,0.0,0,2959,0,1535,9.590518712997437,0.5437605381011963,
4cca9811,2026-06-03T07:35:47Z,1D-CNN,SKAB,SKAB_fold_5_unseen,42,unseen,,,0.5,4494,1535,0,0.6584,0.0,0.0,0.0,0,2959,0,1535,5.396976470947266,0.39345598220825195,
3369b008,2026-06-03T07:35:47Z,GRU,SKAB,SKAB_fold_5_unseen,42,unseen,,,0.5,4494,1535,0,0.6584,0.0,0.0,0.0,0,2959,0,1535,7.850142478942871,0.5766868591308594,
6533f89c,2026-06-03T07:35:47Z,LSTM,BATADAL,,42,unseen,,,0.5,833,80,0,0.904,0.0,0.0,0.0,0,753,0,80,9.590518712997437,0.33307814598083496,
5a51fe8f,2026-06-03T07:35:47Z,1D-CNN,BATADAL,,42,unseen,,,0.5,833,80,0,0.904,0.0,0.0,0.0,0,753,0,80,5.396976470947266,0.22635722160339355,
8585df72,2026-06-03T07:35:47Z,GRU,BATADAL,,42,unseen,,,0.5,833,80,0,0.904,0.0,0.0,0.0,0,753,0,80,7.850142478942871,0.4299733638763428,
113b1c4f,2026-06-03T07:35:47Z,ProbabilisticAutomata,SKAB,SKAB_fold_1_unseen,42,unseen,,,0.05,4515,1546,454,0.6288,0.3568,0.1048,0.162,162,2677,292,1384,0.07365536689758301,0.02711653709411621,
706bc4bb,2026-06-03T07:35:47Z,ProbabilisticAutomata,SKAB,SKAB_fold_2_unseen,42,unseen,,,0.05,4427,1598,439,0.6103,0.3554,0.0976,0.1532,156,2546,283,1442,0.07365536689758301,0.026328563690185547,
17d29f2b,2026-06-03T07:35:47Z,ProbabilisticAutomata,SKAB,SKAB_fold_3_unseen,42,unseen,,,0.05,4506,1542,233,0.6354,0.2833,0.0428,0.0744,66,2797,167,1476,0.07365536689758301,0.023673057556152344,
635a1329,2026-06-03T07:35:47Z,ProbabilisticAutomata,SKAB,SKAB_fold_4_unseen,42,unseen,,,0.05,4515,1605,258,0.6286,0.3605,0.0579,0.0998,93,2745,165,1512,0.07365536689758301,0.025858640670776367,
fc80333f,2026-06-03T07:35:47Z,ProbabilisticAutomata,SKAB,SKAB_fold_5_unseen,42,unseen,,,0.05,4494,1535,438,0.6255,0.3311,0.0945,0.147,145,2666,293,1390,0.07365536689758301,0.02593255043029785,
a68bac42,2026-06-03T07:35:47Z,ProbabilisticAutomata,BATADAL,,42,unseen,,,0.05,833,80,94,0.8175,0.117,0.1375,0.1264,11,670,83,69,0.013705968856811523,0.007845163345336914,
e32a064d,2026-06-03T07:40:21Z,LSTM,SKAB,SKAB_fold_1,123,original,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,9.131176471710205,0.6786015033721924,
fc91c447,2026-06-03T07:40:21Z,1D-CNN,SKAB,SKAB_fold_1,123,original,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,5.475814342498779,0.5125105381011963,
28637725,2026-06-03T07:40:21Z,GRU,SKAB,SKAB_fold_1,123,original,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,10.29713225364685,0.714036226272583,
fa6e542b,2026-06-03T07:40:21Z,LSTM,SKAB,SKAB_fold_2,123,original,,,0.5,4427,1598,0,0.639,0.0,0.0,0.0,0,2829,0,1598,9.131176471710205,0.7244212627410889,
da0c20b5,2026-06-03T07:40:21Z,1D-CNN,SKAB,SKAB_fold_2,123,original,,,0.5,4427,1598,0,0.639,0.0,0.0,0.0,0,2829,0,1598,5.475814342498779,0.5005650520324707,
499d8454,2026-06-03T07:40:21Z,GRU,SKAB,SKAB_fold_2,123,original,,,0.5,4427,1598,0,0.639,0.0,0.0,0.0,0,2829,0,1598,10.29713225364685,0.6819217205047607,
1cacf6bd,2026-06-03T07:40:21Z,LSTM,SKAB,SKAB_fold_3,123,original,,,0.5,4506,1542,0,0.6578,0.0,0.0,0.0,0,2964,0,1542,9.131176471710205,0.7205562591552734,
7c8b3e7c,2026-06-03T07:40:21Z,1D-CNN,SKAB,SKAB_fold_3,123,original,,,0.5,4506,1542,0,0.6578,0.0,0.0,0.0,0,2964,0,1542,5.475814342498779,0.46689653396606445,
ab14797d,2026-06-03T07:40:21Z,GRU,SKAB,SKAB_fold_3,123,original,,,0.5,4506,1542,0,0.6578,0.0,0.0,0.0,0,2964,0,1542,10.29713225364685,0.7056407928466797,
e387347b,2026-06-03T07:40:21Z,LSTM,SKAB,SKAB_fold_4,123,original,,,0.5,4515,1605,0,0.6445,0.0,0.0,0.0,0,2910,0,1605,9.131176471710205,0.7107152938842773,
e2d0a9b0,2026-06-03T07:40:21Z,1D-CNN,SKAB,SKAB_fold_4,123,original,,,0.5,4515,1605,0,0.6445,0.0,0.0,0.0,0,2910,0,1605,5.475814342498779,0.4546852111816406,
d626be2b,2026-06-03T07:40:21Z,GRU,SKAB,SKAB_fold_4,123,original,,,0.5,4515,1605,0,0.6445,0.0,0.0,0.0,0,2910,0,1605,10.29713225364685,0.571028470993042,
2fdef5a1,2026-06-03T07:40:21Z,LSTM,SKAB,SKAB_fold_5,123,original,,,0.5,4494,1535,0,0.6584,0.0,0.0,0.0,0,2959,0,1535,9.131176471710205,1.1391410827636719,
38706335,2026-06-03T07:40:21Z,1D-CNN,SKAB,SKAB_fold_5,123,original,,,0.5,4494,1535,0,0.6584,0.0,0.0,0.0,0,2959,0,1535,5.475814342498779,0.42580413818359375,
b85df9e3,2026-06-03T07:40:21Z,GRU,SKAB,SKAB_fold_5,123,original,,,0.5,4494,1535,0,0.6584,0.0,0.0,0.0,0,2959,0,1535,10.29713225364685,0.5524823665618896,
050bd5f6,2026-06-03T07:40:21Z,LSTM,BATADAL,,123,original,,,0.5,833,80,0,0.904,0.0,0.0,0.0,0,753,0,80,9.131176471710205,0.4096200466156006,
d2565d04,2026-06-03T07:40:21Z,1D-CNN,BATADAL,,123,original,,,0.5,833,80,0,0.904,0.0,0.0,0.0,0,753,0,80,5.475814342498779,0.301257848739624,
fb561126,2026-06-03T07:40:21Z,GRU,BATADAL,,123,original,,,0.5,833,80,0,0.904,0.0,0.0,0.0,0,753,0,80,10.29713225364685,0.5433180332183838,
939fe1ad,2026-06-03T07:40:21Z,ProbabilisticAutomata,SKAB,SKAB_fold_1,123,original,,,0.05,4515,1546,138,0.6483,0.3478,0.031,0.057,48,2879,90,1498,0.0741124153137207,0.03697919845581055,
83570395,2026-06-03T07:40:21Z,ProbabilisticAutomata,SKAB,SKAB_fold_2,123,original,,,0.05,4427,1598,36,0.6327,0.1111,0.0025,0.0049,4,2797,32,1594,0.0741124153137207,0.03350257873535156,
c16d63a8,2026-06-03T07:40:21Z,ProbabilisticAutomata,SKAB,SKAB_fold_3,123,original,,,0.05,4506,1542,5,0.6567,0.0,0.0,0.0,0,2959,5,1542,0.0741124153137207,0.02827620506286621,
999c79eb,2026-06-03T07:40:21Z,ProbabilisticAutomata,SKAB,SKAB_fold_4,123,original,,,0.05,4515,1605,40,0.6432,0.425,0.0106,0.0207,17,2887,23,1588,0.0741124153137207,0.02536940574645996,
07088120,2026-06-03T07:40:21Z,ProbabilisticAutomata,SKAB,SKAB_fold_5,123,original,,,0.05,4494,1535,24,0.6544,0.125,0.002,0.0038,3,2938,21,1532,0.0741124153137207,0.022734642028808594,
584a8194,2026-06-03T07:40:21Z,ProbabilisticAutomata,BATADAL,,123,original,,,0.05,833,80,31,0.8739,0.0968,0.0375,0.0541,3,725,28,77,0.014501333236694336,0.0076446533203125,
13fcb8f7,2026-06-03T07:40:33Z,LSTM,SKAB,SKAB_fold_1_noisy,123,noisy,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,9.131176471710205,0.5384523868560791,
37285d03,2026-06-03T07:40:33Z,1D-CNN,SKAB,SKAB_fold_1_noisy,123,noisy,,,0.5,4515,1546,0,0.6576,0.0,0.0,0.0,0,2969,0,1546,5.475814342498779,0.44232940673828125,
