dataset,model,suffix,n_samples,n_anomalies_pred,n_anomalies_true,training_time,inference_time,accuracy,precision,recall,f1,tp,tn,fp,fn,seed
SKAB_fold_1_noisy,LSTM,seed_7,4515,0,1546,4.915051698684692,0.31402587890625,0.6576,0.0,0.0,0.0,0,2969,0,1546,7
SKAB_fold_1_noisy,1D-CNN,seed_7,4515,0,1546,3.523148536682129,0.22691965103149414,0.6576,0.0,0.0,0.0,0,2969,0,1546,7
SKAB_fold_1_noisy,GRU,seed_7,4515,0,1546,2.4527382850646973,0.31619954109191895,0.6576,0.0,0.0,0.0,0,2969,0,1546,7
SKAB_fold_2_noisy,LSTM,seed_7,4427,0,1598,4.915051698684692,0.30141758918762207,0.639,0.0,0.0,0.0,0,2829,0,1598,7
SKAB_fold_2_noisy,1D-CNN,seed_7,4427,0,1598,3.523148536682129,0.22676348686218262,0.639,0.0,0.0,0.0,0,2829,0,1598,7
SKAB_fold_2_noisy,GRU,seed_7,4427,0,1598,2.4527382850646973,0.31400179862976074,0.639,0.0,0.0,0.0,0,2829,0,1598,7
SKAB_fold_3_noisy,LSTM,seed_7,4506,0,1542,4.915051698684692,0.3088512420654297,0.6578,0.0,0.0,0.0,0,2964,0,1542,7
SKAB_fold_3_noisy,1D-CNN,seed_7,4506,0,1542,3.523148536682129,0.2297220230102539,0.6578,0.0,0.0,0.0,0,2964,0,1542,7
SKAB_fold_3_noisy,GRU,seed_7,4506,0,1542,2.4527382850646973,0.32126665115356445,0.6578,0.0,0.0,0.0,0,2964,0,1542,7
SKAB_fold_4_noisy,LSTM,seed_7,4515,0,1605,4.915051698684692,0.29852795600891113,0.6445,0.0,0.0,0.0,0,2910,0,1605,7
SKAB_fold_4_noisy,1D-CNN,seed_7,4515,0,1605,3.523148536682129,0.23144102096557617,0.6445,0.0,0.0,0.0,0,2910,0,1605,7
SKAB_fold_4_noisy,GRU,seed_7,4515,0,1605,2.4527382850646973,0.317669153213501,0.6445,0.0,0.0,0.0,0,2910,0,1605,7
SKAB_fold_5_noisy,LSTM,seed_7,4494,0,1535,4.915051698684692,0.2983276844024658,0.6584,0.0,0.0,0.0,0,2959,0,1535,7
SKAB_fold_5_noisy,1D-CNN,seed_7,4494,0,1535,3.523148536682129,0.2312631607055664,0.6584,0.0,0.0,0.0,0,2959,0,1535,7
SKAB_fold_5_noisy,GRU,seed_7,4494,0,1535,2.4527382850646973,0.3182556629180908,0.6584,0.0,0.0,0.0,0,2959,0,1535,7
BATADAL_test_noisy,LSTM,seed_7,833,0,80,4.915051698684692,0.20509886741638184,0.904,0.0,0.0,0.0,0,753,0,80,7
BATADAL_test_noisy,1D-CNN,seed_7,833,0,80,3.523148536682129,0.13293981552124023,0.904,0.0,0.0,0.0,0,753,0,80,7
BATADAL_test_noisy,GRU,seed_7,833,0,80,2.4527382850646973,0.22661185264587402,0.904,0.0,0.0,0.0,0,753,0,80,7
SKAB_fold_1_noisy,ProbabilisticAutomata,seed_7,4515,1142,1546,0.03956747055053711,0.01091766357421875,0.5748,0.3363,0.2484,0.2857,384,2211,758,1162,7
SKAB_fold_2_noisy,ProbabilisticAutomata,seed_7,4427,648,1598,0.03956747055053711,0.011359214782714844,0.5735,0.2762,0.112,0.1594,179,2360,469,1419,7
SKAB_fold_3_noisy,ProbabilisticAutomata,seed_7,4506,419,1542,0.03956747055053711,0.012181520462036133,0.5985,0.1814,0.0493,0.0775,76,2621,343,1466,7
SKAB_fold_4_noisy,ProbabilisticAutomata,seed_7,4515,458,1605,0.03956747055053711,0.010496377944946289,0.6135,0.3472,0.0991,0.1541,159,2611,299,1446,7
SKAB_fold_5_noisy,ProbabilisticAutomata,seed_7,4494,594,1535,0.03956747055053711,0.011240005493164062,0.5832,0.2155,0.0834,0.1202,128,2493,466,1407,7
BATADAL_test_noisy,ProbabilisticAutomata,seed_7,833,112,80,0.005637168884277344,0.004602670669555664,0.7935,0.0893,0.125,0.1042,10,651,102,70,7
SKAB_fold_1_unseen,LSTM,seed_7,4515,0,1546,4.915051698684692,0.29906630516052246,0.6576,0.0,0.0,0.0,0,2969,0,1546,7
SKAB_fold_1_unseen,1D-CNN,seed_7,4515,0,1546,3.523148536682129,0.21892118453979492,0.6576,0.0,0.0,0.0,0,2969,0,1546,7
SKAB_fold_1_unseen,GRU,seed_7,4515,0,1546,2.4527382850646973,0.3118736743927002,0.6576,0.0,0.0,0.0,0,2969,0,1546,7
SKAB_fold_2_unseen,LSTM,seed_7,4427,0,1598,4.915051698684692,0.3015570640563965,0.639,0.0,0.0,0.0,0,2829,0,1598,7
SKAB_fold_2_unseen,1D-CNN,seed_7,4427,0,1598,3.523148536682129,0.2207777500152588,0.639,0.0,0.0,0.0,0,2829,0,1598,7
SKAB_fold_2_unseen,GRU,seed_7,4427,0,1598,2.4527382850646973,0.31867194175720215,0.639,0.0,0.0,0.0,0,2829,0,1598,7
SKAB_fold_3_unseen,LSTM,seed_7,4506,0,1542,4.915051698684692,0.3014504909515381,0.6578,0.0,0.0,0.0,0,2964,0,1542,7
SKAB_fold_3_unseen,1D-CNN,seed_7,4506,0,1542,3.523148536682129,0.23235225677490234,0.6578,0.0,0.0,0.0,0,2964,0,1542,7
SKAB_fold_3_unseen,GRU,seed_7,4506,0,1542,2.4527382850646973,0.31597471237182617,0.6578,0.0,0.0,0.0,0,2964,0,1542,7
SKAB_fold_4_unseen,LSTM,seed_7,4515,0,1605,4.915051698684692,0.31647753715515137,0.6445,0.0,0.0,0.0,0,2910,0,1605,7
SKAB_fold_4_unseen,1D-CNN,seed_7,4515,0,1605,3.523148536682129,0.22341632843017578,0.6445,0.0,0.0,0.0,0,2910,0,1605,7
SKAB_fold_4_unseen,GRU,seed_7,4515,0,1605,2.4527382850646973,0.31699061393737793,0.6445,0.0,0.0,0.0,0,2910,0,1605,7
SKAB_fold_5_unseen,LSTM,seed_7,4494,0,1535,4.915051698684692,0.30190420150756836,0.6584,0.0,0.0,0.0,0,2959,0,1535,7
SKAB_fold_5_unseen,1D-CNN,seed_7,4494,0,1535,3.523148536682129,0.2281179428100586,0.6584,0.0,0.0,0.0,0,2959,0,1535,7
SKAB_fold_5_unseen,GRU,seed_7,4494,0,1535,2.4527382850646973,0.31464576721191406,0.6584,0.0,0.0,0.0,0,2959,0,1535,7
BATADAL_test_unseen,LSTM,seed_7,833,0,80,4.915051698684692,0.2019662857055664,0.904,0.0,0.0,0.0,0,753,0,80,7
BATADAL_test_unseen,1D-CNN,seed_7,833,0,80,3.523148536682129,0.13497185707092285,0.904,0.0,0.0,0.0,0,753,0,80,7
BATADAL_test_unseen,GRU,seed_7,833,0,80,2.4527382850646973,0.2273266315460205,0.904,0.0,0.0,0.0,0,753,0,80,7
SKAB_fold_1_unseen,ProbabilisticAutomata,seed_7,4515,451,1546,0.03956747055053711,0.010305404663085938,0.6219,0.3215,0.0938,0.1452,145,2663,306,1401,7
SKAB_fold_2_unseen,ProbabilisticAutomata,seed_7,4427,454,1598,0.03956747055053711,0.010902643203735352,0.6042,0.3304,0.0939,0.1462,150,2525,304,1448,7
SKAB_fold_3_unseen,ProbabilisticAutomata,seed_7,4506,235,1542,0.03956747055053711,0.010222434997558594,0.638,0.3106,0.0473,0.0822,73,2802,162,1469,7
SKAB_fold_4_unseen,ProbabilisticAutomata,seed_7,4515,252,1605,0.03956747055053711,0.010697603225708008,0.6259,0.3333,0.0523,0.0905,84,2742,168,1521,7
SKAB_fold_5_unseen,ProbabilisticAutomata,seed_7,4494,449,1535,0.03956747055053711,0.01104283332824707,0.6231,0.3229,0.0945,0.1462,145,2655,304,1390,7
BATADAL_test_unseen,ProbabilisticAutomata,seed_7,833,87,80,0.005637168884277344,0.004015207290649414,0.8139,0.069,0.075,0.0719,6,672,81,74,7
SKAB_fold_1,LSTM,seed_999,4515,0,1546,3.1558542251586914,0.30762743949890137,0.6576,0.0,0.0,0.0,0,2969,0,1546,999
SKAB_fold_1,1D-CNN,seed_999,4515,0,1546,3.1139168739318848,0.23218631744384766,0.6576,0.0,0.0,0.0,0,2969,0,1546,999
SKAB_fold_1,GRU,seed_999,4515,0,1546,3.4290473461151123,0.31937456130981445,0.6576,0.0,0.0,0.0,0,2969,0,1546,999
SKAB_fold_2,LSTM,seed_999,4427,0,1598,3.1558542251586914,0.30457091331481934,0.639,0.0,0.0,0.0,0,2829,0,1598,999
SKAB_fold_2,1D-CNN,seed_999,4427,0,1598,3.1139168739318848,0.24421954154968262,0.639,0.0,0.0,0.0,0,2829,0,1598,999
SKAB_fold_2,GRU,seed_999,4427,0,1598,3.4290473461151123,0.30858850479125977,0.639,0.0,0.0,0.0,0,2829,0,1598,999
SKAB_fold_3,LSTM,seed_999,4506,0,1542,3.1558542251586914,0.3076622486114502,0.6578,0.0,0.0,0.0,0,2964,0,1542,999
SKAB_fold_3,1D-CNN,seed_999,4506,0,1542,3.1139168739318848,0.230332612991333,0.6578,0.0,0.0,0.0,0,2964,0,1542,999
SKAB_fold_3,GRU,seed_999,4506,0,1542,3.4290473461151123,0.31823134422302246,0.6578,0.0,0.0,0.0,0,2964,0,1542,999
SKAB_fold_4,LSTM,seed_999,4515,0,1605,3.1558542251586914,0.29445624351501465,0.6445,0.0,0.0,0.0,0,2910,0,1605,999
SKAB_fold_4,1D-CNN,seed_999,4515,0,1605,3.1139168739318848,0.22799134254455566,0.6445,0.0,0.0,0.0,0,2910,0,1605,999
SKAB_fold_4,GRU,seed_999,4515,0,1605,3.4290473461151123,0.3115501403808594,0.6445,0.0,0.0,0.0,0,2910,0,1605,999
SKAB_fold_5,LSTM,seed_999,4494,0,1535,3.1558542251586914,0.3029062747955322,0.6584,0.0,0.0,0.0,0,2959,0,1535,999
SKAB_fold_5,1D-CNN,seed_999,4494,0,1535,3.1139168739318848,0.22402620315551758,0.6584,0.0,0.0,0.0,0,2959,0,1535,999
SKAB_fold_5,GRU,seed_999,4494,0,1535,3.4290473461151123,0.3161349296569824,0.6584,0.0,0.0,0.0,0,2959,0,1535,999
BATADAL_test,LSTM,seed_999,833,0,80,3.1558542251586914,0.2084362506866455,0.904,0.0,0.0,0.0,0,753,0,80,999
BATADAL_test,1D-CNN,seed_999,833,0,80,3.1139168739318848,0.13140296936035156,0.904,0.0,0.0,0.0,0,753,0,80,999
BATADAL_test,GRU,seed_999,833,0,80,3.4290473461151123,0.22189784049987793,0.904,0.0,0.0,0.0,0,753,0,80,999
SKAB_fold_1,ProbabilisticAutomata,seed_999,4515,138,1546,0.037955284118652344,0.011138200759887695,0.6483,0.3478,0.031,0.057,48,2879,90,1498,999
SKAB_fold_2,ProbabilisticAutomata,seed_999,4427,36,1598,0.037955284118652344,0.009966135025024414,0.6327,0.1111,0.0025,0.0049,4,2797,32,1594,999
SKAB_fold_3,ProbabilisticAutomata,seed_999,4506,5,1542,0.037955284118652344,0.010475873947143555,0.6567,0.0,0.0,0.0,0,2959,5,1542,999
SKAB_fold_4,ProbabilisticAutomata,seed_999,4515,40,1605,0.037955284118652344,0.01260685920715332,0.6432,0.425,0.0106,0.0207,17,2887,23,1588,999
SKAB_fold_5,ProbabilisticAutomata,seed_999,4494,24,1535,0.037955284118652344,0.011488676071166992,0.6544,0.125,0.002,0.0038,3,2938,21,1532,999
BATADAL_test,ProbabilisticAutomata,seed_999,833,31,80,0.00583195686340332,0.0051004886627197266,0.8739,0.0968,0.0375,0.0541,3,725,28,77,999
SKAB_fold_1_noisy,LSTM,seed_999,4515,0,1546,3.1558542251586914,0.30605268478393555,0.6576,0.0,0.0,0.0,0,2969,0,1546,999
SKAB_fold_1_noisy,1D-CNN,seed_999,4515,0,1546,3.1139168739318848,0.2324504852294922,0.6576,0.0,0.0,0.0,0,2969,0,1546,999
SKAB_fold_1_noisy,GRU,seed_999,4515,0,1546,3.4290473461151123,0.3169581890106201,0.6576,0.0,0.0,0.0,0,2969,0,1546,999
SKAB_fold_2_noisy,LSTM,seed_999,4427,0,1598,3.1558542251586914,0.29774975776672363,0.639,0.0,0.0,0.0,0,2829,0,1598,999
SKAB_fold_2_noisy,1D-CNN,seed_999,4427,0,1598,3.1139168739318848,0.22333192825317383,0.639,0.0,0.0,0.0,0,2829,0,1598,999
SKAB_fold_2_noisy,GRU,seed_999,4427,0,1598,3.4290473461151123,0.9539177417755127,0.639,0.0,0.0,0.0,0,2829,0,1598,999
SKAB_fold_3_noisy,LSTM,seed_999,4506,0,1542,3.1558542251586914,0.3025979995727539,0.6578,0.0,0.0,0.0,0,2964,0,1542,999
SKAB_fold_3_noisy,1D-CNN,seed_999,4506,0,1542,3.1139168739318848,0.2293393611907959,0.6578,0.0,0.0,0.0,0,2964,0,1542,999
SKAB_fold_3_noisy,GRU,seed_999,4506,0,1542,3.4290473461151123,0.3127472400665283,0.6578,0.0,0.0,0.0,0,2964,0,1542,999
SKAB_fold_4_noisy,LSTM,seed_999,4515,0,1605,3.1558542251586914,0.3012869358062744,0.6445,0.0,0.0,0.0,0,2910,0,1605,999
SKAB_fold_4_noisy,1D-CNN,seed_999,4515,0,1605,3.1139168739318848,0.22983956336975098,0.6445,0.0,0.0,0.0,0,2910,0,1605,999
SKAB_fold_4_noisy,GRU,seed_999,4515,0,1605,3.4290473461151123,0.31449317932128906,0.6445,0.0,0.0,0.0,0,2910,0,1605,999
SKAB_fold_5_noisy,LSTM,seed_999,4494,0,1535,3.1558542251586914,0.30248045921325684,0.6584,0.0,0.0,0.0,0,2959,0,1535,999
SKAB_fold_5_noisy,1D-CNN,seed_999,4494,0,1535,3.1139168739318848,0.2541019916534424,0.6584,0.0,0.0,0.0,0,2959,0,1535,999
SKAB_fold_5_noisy,GRU,seed_999,4494,0,1535,3.4290473461151123,0.31615233421325684,0.6584,0.0,0.0,0.0,0,2959,0,1535,999
BATADAL_test_noisy,LSTM,seed_999,833,0,80,3.1558542251586914,0.20689010620117188,0.904,0.0,0.0,0.0,0,753,0,80,999
BATADAL_test_noisy,1D-CNN,seed_999,833,0,80,3.1139168739318848,0.1333014965057373,0.904,0.0,0.0,0.0,0,753,0,80,999
BATADAL_test_noisy,GRU,seed_999,833,0,80,3.4290473461151123,0.22261524200439453,0.904,0.0,0.0,0.0,0,753,0,80,999
SKAB_fold_1_noisy,ProbabilisticAutomata,seed_999,4515,1094,1546,0.037955284118652344,0.010370492935180664,0.5823,0.3446,0.2439,0.2856,377,2252,717,1169,999
SKAB_fold_2_noisy,ProbabilisticAutomata,seed_999,4427,673,1598,0.037955284118652344,0.01032114028930664,0.5647,0.2556,0.1076,0.1515,172,2328,501,1426,999
SKAB_fold_3_noisy,ProbabilisticAutomata,seed_999,4506,442,1542,0.037955284118652344,0.010492324829101562,0.5957,0.1833,0.0525,0.0817,81,2603,361,1461,999
SKAB_fold_4_noisy,ProbabilisticAutomata,seed_999,4515,430,1605,0.037955284118652344,0.01140904426574707,0.6202,0.3721,0.0997,0.1572,160,2640,270,1445,999
SKAB_fold_5_noisy,ProbabilisticAutomata,seed_999,4494,611,1535,0.037955284118652344,0.009964942932128906,0.5696,0.1735,0.0691,0.0988,106,2454,505,1429,999
BATADAL_test_noisy,ProbabilisticAutomata,seed_999,833,108,80,0.00583195686340332,0.0026030540466308594,0.7887,0.0556,0.075,0.0638,6,651,102,74,999
SKAB_fold_1_unseen,LSTM,seed_999,4515,0,1546,3.1558542251586914,0.29881858825683594,0.6576,0.0,0.0,0.0,0,2969,0,1546,999
SKAB_fold_1_unseen,1D-CNN,seed_999,4515,0,1546,3.1139168739318848,0.23213553428649902,0.6576,0.0,0.0,0.0,0,2969,0,1546,999
SKAB_fold_1_unseen,GRU,seed_999,4515,0,1546,3.4290473461151123,0.3155965805053711,0.6576,0.0,0.0,0.0,0,2969,0,1546,999
SKAB_fold_2_unseen,LSTM,seed_999,4427,0,1598,3.1558542251586914,0.2967216968536377,0.639,0.0,0.0,0.0,0,2829,0,1598,999
SKAB_fold_2_unseen,1D-CNN,seed_999,4427,0,1598,3.1139168739318848,0.22345972061157227,0.639,0.0,0.0,0.0,0,2829,0,1598,999
SKAB_fold_2_unseen,GRU,seed_999,4427,0,1598,3.4290473461151123,0.3158450126647949,0.639,0.0,0.0,0.0,0,2829,0,1598,999
SKAB_fold_3_unseen,LSTM,seed_999,4506,0,1542,3.1558542251586914,0.3054354190826416,0.6578,0.0,0.0,0.0,0,2964,0,1542,999
SKAB_fold_3_unseen,1D-CNN,seed_999,4506,0,1542,3.1139168739318848,0.22566962242126465,0.6578,0.0,0.0,0.0,0,2964,0,1542,999
SKAB_fold_3_unseen,GRU,seed_999,4506,0,1542,3.4290473461151123,0.31203126907348633,0.6578,0.0,0.0,0.0,0,2964,0,1542,999
SKAB_fold_4_unseen,LSTM,seed_999,4515,0,1605,3.1558542251586914,0.2950890064239502,0.6445,0.0,0.0,0.0,0,2910,0,1605,999
SKAB_fold_4_unseen,1D-CNN,seed_999,4515,0,1605,3.1139168739318848,0.22958636283874512,0.6445,0.0,0.0,0.0,0,2910,0,1605,999
SKAB_fold_4_unseen,GRU,seed_999,4515,0,1605,3.4290473461151123,0.313922643661499,0.6445,0.0,0.0,0.0,0,2910,0,1605,999
SKAB_fold_5_unseen,LSTM,seed_999,4494,0,1535,3.1558542251586914,0.2996797561645508,0.6584,0.0,0.0,0.0,0,2959,0,1535,999
SKAB_fold_5_unseen,1D-CNN,seed_999,4494,0,1535,3.1139168739318848,0.22536396980285645,0.6584,0.0,0.0,0.0,0,2959,0,1535,999
SKAB_fold_5_unseen,GRU,seed_999,4494,0,1535,3.4290473461151123,0.3135538101196289,0.6584,0.0,0.0,0.0,0,2959,0,1535,999
BATADAL_test_unseen,LSTM,seed_999,833,0,80,3.1558542251586914,0.21348333358764648,0.904,0.0,0.0,0.0,0,753,0,80,999
BATADAL_test_unseen,1D-CNN,seed_999,833,0,80,3.1139168739318848,0.13440346717834473,0.904,0.0,0.0,0.0,0,753,0,80,999
BATADAL_test_unseen,GRU,seed_999,833,0,80,3.4290473461151123,0.2219552993774414,0.904,0.0,0.0,0.0,0,753,0,80,999
SKAB_fold_1_unseen,ProbabilisticAutomata,seed_999,4515,446,1546,0.037955284118652344,0.010608434677124023,0.6252,0.3363,0.097,0.1506,150,2673,296,1396,999
SKAB_fold_2_unseen,ProbabilisticAutomata,seed_999,4427,454,1598,0.037955284118652344,0.010491609573364258,0.6115,0.3656,0.1039,0.1618,166,2541,288,1432,999
SKAB_fold_3_unseen,ProbabilisticAutomata,seed_999,4506,225,1542,0.037955284118652344,0.011466264724731445,0.6403,0.3244,0.0473,0.0826,73,2812,152,1469,999
SKAB_fold_4_unseen,ProbabilisticAutomata,seed_999,4515,238,1605,0.037955284118652344,0.01001429557800293,0.6326,0.3866,0.0573,0.0998,92,2764,146,1513,999
SKAB_fold_5_unseen,ProbabilisticAutomata,seed_999,4494,438,1535,0.037955284118652344,0.01048898696899414,0.6246,0.3265,0.0932,0.145,143,2664,295,1392,999
BATADAL_test_unseen,ProbabilisticAutomata,seed_999,833,91,80,0.00583195686340332,0.004172801971435547,0.8283,0.1538,0.175,0.1637,14,676,77,66,999
